Temperature,Humidity,Moisture,Soil Type,Crop Type,Nitrogen,Potassium,Phosphorous,Fertilizer Name
23.9,48.0,42.9,Clayey,Oil seeds,266,112,221,17-17-17
11.8,41.0,47.5,Black,Banana,34,52,297,Urea
14.8,80.9,84.2,Black,Coffee,96,264,85,17-17-17
39.1,33.1,72.3,Black,Wheat,218,157,93,17-17-17
13.0,46.8,58.1,Red,Oil seeds,86,106,92,17-17-17
14.9,83.6,85.1,Clayey,Oil seeds,58,73,181,17-17-17
27.8,68.6,49.7,Sandy,Tomato,245,231,120,17-17-17
40.8,81.9,39.3,Loamy,Potato,180,264,69,17-17-17
28.1,73.8,23.7,Black,Coffee,10,204,4,28-28
21.0,54.9,61.4,Red,Oil seeds,241,6,271,10-26-26
18.7,49.8,84.3,Red,Coffee,267,150,67,17-17-17
41.7,26.6,42.9,Black,Potato,101,198,176,17-17-17
29.3,87.8,10.2,Loamy,Sugarcane,111,33,20,DAP
36.0,37.0,26.4,Loamy,Cotton,232,149,190,28-28
13.0,41.1,70.2,Black,Paddy,141,258,13,DAP
30.9,80.8,15.2,Sandy,Cotton,109,230,64,28-28
19.1,28.9,78.1,Sandy,Pulses,263,18,96,10-26-26
24.3,47.8,67.8,Loamy,Maize,161,0,152,10-26-26
33.4,35.2,81.0,Clayey,Maize,268,41,268,28-28
39.7,72.2,61.2,Black,Paddy,291,173,290,17-17-17
40.6,27.9,46.4,Red,Wheat,97,6,134,20-20
37.3,49.2,71.1,Red,Wheat,243,141,263,17-17-17
30.7,44.3,67.3,Black,Millets,206,34,255,17-17-17
33.5,22.1,85.0,Sandy,Sugarcane,193,146,240,17-17-17
29.5,49.1,30.8,Loamy,Sugarcane,126,148,149,17-17-17
17.7,56.0,89.8,Clayey,Oil seeds,145,243,30,17-17-17
27.7,57.0,75.0,Loamy,Barley,277,142,29,17-17-17
31.4,32.0,41.2,Loamy,Wheat,34,46,19,DAP
16.4,41.0,24.2,Clayey,Millets,83,36,150,17-17-17
36.0,27.8,56.8,Loamy,Coffee,46,121,17,DAP
35.8,87.1,65.2,Clayey,Ground Nuts,159,244,6,DAP
42.6,63.4,51.0,Black,Millets,180,217,91,17-17-17
11.5,42.8,63.9,Loamy,Sugarcane,23,173,219,Urea
41.8,76.1,85.3,Loamy,Tomato,234,12,109,10-26-26
26.7,27.9,18.5,Loamy,Pulses,146,17,117,10-26-26
21.0,64.7,56.4,Clayey,Pulses,229,102,192,17-17-17
21.7,36.1,55.7,Black,Wheat,65,283,201,17-17-17
43.6,62.7,46.5,Red,Wheat,278,9,104,20-20
32.2,33.8,32.8,Black,Millets,225,115,126,17-17-17
16.9,41.9,49.6,Clayey,Pulses,264,88,213,17-17-17
18.6,21.8,60.1,Red,Ground Nuts,19,239,241,Urea
11.1,21.6,12.9,Red,Banana,59,211,138,17-17-17
19.4,35.4,21.8,Black,Cotton,177,88,0,DAP
36.1,68.5,71.3,Red,Wheat,220,130,213,17-17-17
11.5,36.4,82.1,Black,Barley,47,151,239,Urea
24.9,84.2,59.6,Loamy,Tobacco,94,104,241,17-17-17
40.5,84.2,77.0,Loamy,Pulses,182,239,56,17-17-17
20.5,32.7,50.9,Loamy,Tomato,125,161,211,17-17-17
21.9,28.0,64.6,Loamy,Cotton,136,36,127,28-28
16.1,77.0,88.3,Black,Millets,232,177,170,17-17-17
25.3,84.3,41.4,Clayey,Wheat,63,243,43,17-17-17
43.2,51.4,53.7,Sandy,Wheat,234,140,246,17-17-17
27.3,28.2,39.5,Red,Mango,97,80,226,17-17-17
11.3,71.6,89.4,Red,Barley,254,7,58,10-26-26
13.4,20.1,73.5,Red,Barley,11,44,279,Urea
43.0,36.2,73.5,Loamy,Paddy,74,78,197,17-17-17
16.2,74.0,24.0,Sandy,Potato,134,37,292,17-17-17
39.4,80.6,56.3,Black,Pulses,147,294,152,17-17-17
23.2,84.0,81.3,Red,Wheat,267,110,120,17-17-17
25.1,24.3,58.7,Red,Pulses,14,267,100,Urea
27.1,47.2,40.0,Sandy,Mango,164,292,257,17-17-17
15.3,78.4,32.0,Sandy,Sugarcane,57,203,77,17-17-17
44.9,65.5,72.6,Sandy,Paddy,55,299,251,17-17-17
28.9,59.8,81.8,Loamy,Tobacco,256,138,192,17-17-17
33.8,41.7,16.0,Clayey,Mango,73,259,197,17-17-17
39.5,48.3,11.1,Red,Tomato,132,256,26,17-17-17
44.3,60.8,32.9,Clayey,Wheat,270,36,153,17-17-17
37.7,36.7,50.2,Black,Potato,196,98,216,17-17-17
14.7,63.4,49.5,Red,Tobacco,70,52,213,17-17-17
28.8,62.7,52.2,Red,Pulses,285,106,78,17-17-17
25.8,59.6,62.5,Red,Coffee,177,79,139,17-17-17
19.6,37.9,60.2,Red,Banana,149,238,131,17-17-17
10.7,27.2,35.6,Loamy,Sugarcane,81,30,231,17-17-17
36.3,77.2,31.7,Black,Paddy,182,70,265,17-17-17
44.8,41.3,67.7,Black,Mango,239,82,50,17-17-17
19.3,26.2,57.1,Loamy,Barley,223,150,117,17-17-17
27.1,59.8,65.1,Sandy,Tomato,243,107,177,17-17-17
25.1,92.9,47.3,Red,Paddy,158,231,95,17-17-17
33.4,48.1,59.9,Black,Tomato,287,102,206,17-17-17
27.6,87.9,17.4,Red,Ground Nuts,175,298,109,17-17-17
44.8,75.0,41.1,Sandy,Coffee,102,279,40,17-17-17
18.7,60.4,33.3,Clayey,Paddy,195,30,196,17-17-17
41.2,90.2,64.1,Red,Barley,154,219,275,17-17-17
41.2,77.8,80.8,Red,Pulses,260,228,185,17-17-17
36.5,43.2,67.5,Black,Cotton,5,258,297,Urea
38.9,39.1,70.0,Black,Mango,20,49,10,28-28
29.5,61.2,50.9,Black,Tomato,34,143,140,Urea
29.4,27.2,34.2,Sandy,Sugarcane,269,98,150,17-17-17
16.0,86.6,79.9,Loamy,Mango,88,247,236,17-17-17
25.6,29.3,16.9,Sandy,Tobacco,36,101,233,Urea
26.6,58.3,66.6,Black,Ground Nuts,270,107,46,17-17-17
12.0,87.5,71.6,Clayey,Millets,232,121,188,17-17-17
27.5,52.3,66.5,Red,Cotton,58,115,114,28-28
42.2,94.6,25.8,Red,Coffee,161,50,89,17-17-17
22.2,52.3,43.5,Clayey,Cotton,169,159,29,28-28
28.0,38.7,52.2,Black,Tomato,195,149,184,17-17-17
17.2,90.7,12.0,Black,Wheat,139,118,273,17-17-17
44.8,85.0,60.8,Clayey,Cotton,236,212,30,28-28
33.6,73.8,44.5,Red,Coffee,247,178,228,17-17-17
10.7,50.9,59.6,Black,Barley,259,245,62,17-17-17
36.0,56.8,19.4,Red,Tobacco,281,219,156,17-17-17
20.5,30.3,23.5,Loamy,Wheat,134,258,273,17-17-17
43.4,73.9,69.7,Sandy,Pulses,122,78,69,17-17-17
12.6,75.4,87.2,Red,Wheat,225,275,66,17-17-17
20.6,77.6,61.4,Sandy,Ground Nuts,114,201,273,17-17-17
44.6,34.7,52.9,Clayey,Paddy,294,146,161,17-17-17
38.5,45.0,81.9,Sandy,Cotton,75,27,56,28-28
27.2,21.2,41.3,Black,Millets,198,181,163,17-17-17
23.7,82.8,85.4,Sandy,Paddy,62,71,50,17-17-17
11.5,94.7,38.7,Clayey,Tomato,157,103,89,17-17-17
14.5,59.6,10.4,Loamy,Cotton,104,19,254,10-26-26
11.7,42.4,85.3,Black,Millets,212,182,228,17-17-17
29.6,50.0,74.5,Red,Banana,245,224,251,17-17-17
32.3,54.0,67.6,Loamy,Tomato,184,229,279,17-17-17
23.3,35.3,38.9,Red,Paddy,195,150,59,17-17-17
40.1,89.2,63.2,Clayey,Pulses,105,169,232,17-17-17
11.0,30.2,70.2,Black,Sugarcane,168,242,13,DAP
32.6,46.3,86.9,Red,Tobacco,122,202,165,17-17-17
25.8,38.9,55.3,Sandy,Paddy,2,76,250,Urea
30.6,22.5,34.9,Black,Tobacco,117,234,266,17-17-17
22.3,42.7,62.6,Sandy,Wheat,140,192,21,DAP
26.7,74.1,74.7,Loamy,Oil seeds,297,36,84,17-17-17
40.3,29.3,40.8,Black,Tomato,278,188,200,17-17-17
26.1,94.4,39.0,Red,Paddy,128,23,73,20-20
10.4,43.2,79.6,Loamy,Oil seeds,21,43,299,Urea
33.8,60.6,61.8,Clayey,Wheat,206,179,71,17-17-17
30.3,67.1,17.5,Loamy,Pulses,29,239,26,Urea
25.7,82.0,31.4,Clayey,Tomato,137,105,117,17-17-17
35.7,20.5,79.8,Clayey,Oil seeds,2,230,297,Urea
20.7,59.6,82.2,Loamy,Tomato,29,80,246,Urea
36.9,24.9,25.0,Clayey,Tomato,205,214,265,17-17-17
18.1,72.4,15.2,Sandy,Coffee,174,87,198,17-17-17
31.7,88.6,11.3,Red,Wheat,242,123,149,17-17-17
35.9,66.1,89.6,Sandy,Tomato,32,202,212,Urea
22.7,79.2,69.1,Sandy,Oil seeds,27,95,103,Urea
37.0,68.6,31.1,Clayey,Maize,6,23,82,Urea
15.5,66.3,57.9,Loamy,Potato,144,8,18,14-35-14
42.0,37.3,57.0,Sandy,Barley,148,289,92,17-17-17
26.8,77.3,38.7,Red,Millets,165,244,146,17-17-17
19.7,94.6,43.3,Loamy,Cotton,166,190,222,28-28
29.8,67.6,44.2,Black,Sugarcane,76,225,102,17-17-17
34.0,66.6,70.6,Loamy,Paddy,218,47,119,17-17-17
19.5,91.0,59.0,Sandy,Tobacco,255,232,204,17-17-17
33.0,45.1,40.1,Loamy,Maize,168,115,158,28-28
29.5,86.3,11.3,Clayey,Pulses,230,14,167,10-26-26
10.4,23.5,47.5,Red,Cotton,3,239,256,Urea
30.5,44.2,44.6,Black,Tobacco,228,192,101,17-17-17
30.6,57.8,30.6,Red,Potato,171,60,62,17-17-17
39.2,52.0,61.8,Loamy,Oil seeds,187,227,24,DAP
30.4,83.6,86.4,Sandy,Wheat,55,39,148,17-17-17
18.5,49.7,41.5,Sandy,Coffee,22,263,168,Urea
28.3,87.8,82.1,Sandy,Millets,285,151,272,17-17-17
37.7,58.9,16.1,Loamy,Potato,292,99,161,17-17-17
21.1,39.5,48.6,Sandy,Tobacco,259,49,244,17-17-17
10.6,21.1,12.3,Loamy,Mango,79,48,285,17-17-17
36.6,85.0,10.6,Red,Wheat,160,3,193,20-20
14.7,28.4,78.6,Sandy,Oil seeds,77,244,72,17-17-17
23.4,80.8,70.0,Sandy,Tobacco,285,50,138,17-17-17
38.0,70.3,35.2,Loamy,Barley,231,207,26,17-17-17
13.6,27.7,33.5,Red,Pulses,81,71,12,DAP
37.0,28.8,50.2,Red,Barley,27,11,278,10-26-26
39.6,72.6,61.5,Loamy,Wheat,239,67,221,17-17-17
32.8,75.4,59.7,Black,Tomato,30,117,88,Urea
30.6,94.8,59.8,Black,Maize,124,284,21,DAP
10.1,57.4,59.5,Red,Barley,152,222,215,17-17-17
11.1,73.4,28.1,Sandy,Millets,113,68,232,17-17-17
42.1,23.2,74.2,Black,Paddy,166,118,204,17-17-17
23.8,56.5,85.2,Black,Pulses,296,205,131,17-17-17
28.2,72.7,54.1,Sandy,Barley,120,219,299,17-17-17
25.6,28.4,76.8,Loamy,Tobacco,256,2,188,10-26-26
34.3,48.6,29.1,Sandy,Wheat,124,262,66,17-17-17
24.2,87.4,23.6,Sandy,Maize,195,121,191,28-28
43.2,83.5,78.5,Sandy,Pulses,2,21,144,Urea
28.4,39.6,55.9,Clayey,Cotton,284,70,205,28-28
31.4,42.9,22.4,Red,Wheat,270,145,134,17-17-17
44.1,77.3,78.1,Red,Sugarcane,243,61,66,17-17-17
24.8,75.7,42.7,Clayey,Barley,263,11,106,10-26-26
19.1,39.8,84.3,Black,Tomato,135,263,19,DAP
35.6,20.1,63.0,Loamy,Maize,17,129,68,Urea
14.7,86.6,66.3,Loamy,Maize,194,233,190,28-28
25.6,28.4,61.1,Sandy,Sugarcane,32,266,133,Urea
39.3,27.9,53.5,Black,Pulses,117,25,60,17-17-17
33.2,57.9,75.4,Loamy,Potato,12,87,88,Urea
37.7,50.6,44.8,Sandy,Pulses,74,148,252,17-17-17
35.4,76.3,57.3,Red,Tomato,234,256,124,17-17-17
22.9,79.9,12.5,Loamy,Banana,281,60,254,17-17-17
11.4,33.0,30.7,Red,Oil seeds,186,290,20,DAP
25.6,89.6,33.9,Clayey,Ground Nuts,15,0,132,17-17-17
30.4,38.6,73.5,Loamy,Sugarcane,212,139,280,17-17-17
18.8,22.8,74.6,Sandy,Ground Nuts,74,33,92,17-17-17
12.1,42.8,35.1,Red,Pulses,236,44,125,17-17-17
25.1,93.3,42.6,Black,Wheat,166,172,194,17-17-17
25.6,67.9,50.8,Clayey,Tomato,35,216,194,Urea
38.4,79.2,71.7,Sandy,Banana,214,265,121,17-17-17
23.8,31.9,41.3,Black,Barley,125,49,258,17-17-17
28.2,90.0,52.9,Clayey,Mango,261,52,233,17-17-17
23.0,42.9,23.8,Clayey,Millets,74,208,21,DAP
19.5,27.6,84.1,Sandy,Ground Nuts,43,149,106,Urea
41.7,20.1,58.0,Red,Wheat,293,254,80,17-17-17
13.4,39.6,79.5,Loamy,Barley,20,260,237,Urea
19.2,39.1,74.6,Black,Millets,281,135,60,17-17-17
26.6,76.0,30.6,Clayey,Banana,286,237,219,17-17-17
33.3,40.4,40.6,Loamy,Sugarcane,297,295,198,17-17-17
27.7,48.6,48.0,Sandy,Paddy,105,80,6,DAP
23.3,59.4,10.3,Red,Pulses,6,289,151,Urea
37.9,51.5,24.6,Clayey,Maize,232,62,163,28-28
37.7,69.6,45.7,Loamy,Maize,254,298,70,28-28
20.5,46.1,25.0,Black,Millets,120,256,201,17-17-17
22.0,65.6,69.2,Loamy,Tomato,95,279,257,17-17-17
11.7,33.6,58.6,Sandy,Pulses,298,216,50,17-17-17
27.3,73.1,47.0,Clayey,Wheat,194,128,232,17-17-17
44.4,30.4,27.8,Clayey,Millets,94,290,156,17-17-17
15.1,52.1,65.1,Clayey,Millets,6,38,50,Urea
32.2,25.3,24.0,Black,Maize,236,124,279,28-28
19.6,93.6,53.2,Black,Potato,235,34,78,17-17-17
42.3,22.0,42.6,Clayey,Tomato,105,7,158,10-26-26
34.9,56.4,66.1,Red,Potato,112,225,207,17-17-17
33.1,46.6,51.6,Black,Maize,213,24,29,10-26-26
14.9,23.5,17.5,Clayey,Maize,14,110,253,Urea
31.9,81.8,37.3,Sandy,Tobacco,13,90,229,Urea
16.1,54.0,71.0,Red,Coffee,215,250,158,17-17-17
24.5,36.2,12.2,Black,Sugarcane,226,266,80,17-17-17
43.7,39.0,16.6,Black,Millets,184,237,173,17-17-17
28.9,77.8,48.0,Loamy,Barley,231,4,75,10-26-26
43.4,22.8,33.4,Sandy,Tobacco,118,101,189,17-17-17
14.6,56.7,41.9,Loamy,Sugarcane,265,59,223,17-17-17
12.0,80.6,18.3,Black,Potato,7,243,248,Urea
23.6,91.8,42.3,Clayey,Potato,281,217,245,17-17-17
23.6,78.7,85.5,Sandy,Coffee,291,79,116,17-17-17
19.3,86.4,40.2,Black,Paddy,183,70,80,17-17-17
19.1,62.6,16.3,Red,Mango,214,88,24,DAP
18.2,20.2,65.4,Red,Banana,148,128,70,17-17-17
21.6,88.5,18.6,Red,Banana,40,279,279,Urea
31.2,22.0,50.1,Loamy,Wheat,295,288,108,17-17-17
22.8,52.2,17.4,Sandy,Coffee,169,180,46,17-17-17
20.7,93.8,35.2,Loamy,Tobacco,81,280,29,17-17-17
16.4,29.3,87.9,Loamy,Sugarcane,204,296,52,17-17-17
13.3,74.7,32.8,Clayey,Coffee,77,184,22,DAP
34.3,52.6,45.2,Clayey,Millets,104,120,289,17-17-17
14.1,83.8,15.7,Sandy,Barley,233,217,265,17-17-17
44.3,23.1,51.0,Red,Barley,87,129,208,17-17-17
19.1,70.0,15.8,Sandy,Paddy,23,94,120,Urea
31.4,93.0,78.5,Red,Cotton,144,11,51,10-26-26
29.8,80.7,20.7,Clayey,Maize,91,122,8,DAP
18.2,53.3,13.6,Red,Millets,195,264,22,DAP
23.2,42.7,76.0,Sandy,Sugarcane,169,226,289,17-17-17
28.0,55.6,33.0,Clayey,Coffee,271,16,61,10-26-26
10.7,25.7,39.7,Loamy,Tobacco,299,59,95,17-17-17
36.1,93.6,72.3,Black,Mango,237,226,23,DAP
39.6,94.9,47.2,Loamy,Tobacco,121,200,156,17-17-17
32.4,88.3,85.8,Sandy,Banana,80,104,99,17-17-17
44.2,47.5,79.5,Sandy,Potato,56,229,261,17-17-17
14.3,82.7,83.3,Red,Pulses,244,95,135,17-17-17
38.8,55.3,66.0,Sandy,Mango,24,86,128,Urea
44.7,61.3,37.5,Red,Mango,278,37,171,17-17-17
30.3,44.5,72.5,Clayey,Tobacco,84,57,12,DAP
28.8,80.6,78.3,Loamy,Sugarcane,88,87,295,17-17-17
17.9,90.9,35.2,Clayey,Ground Nuts,79,216,17,DAP
43.8,66.7,80.3,Clayey,Ground Nuts,115,285,161,17-17-17
16.0,85.1,43.5,Black,Millets,56,165,164,17-17-17
29.1,94.5,55.2,Red,Pulses,266,53,266,17-17-17
27.9,32.4,20.9,Red,Wheat,220,122,269,17-17-17
28.0,39.4,18.2,Loamy,Pulses,13,21,132,Urea
11.5,54.1,69.7,Black,Tobacco,248,252,34,17-17-17
25.1,92.1,87.5,Clayey,Sugarcane,109,163,141,17-17-17
32.1,68.2,72.8,Clayey,Cotton,180,214,146,28-28
31.0,36.6,54.5,Black,Potato,51,174,273,17-17-17
24.6,48.7,29.6,Black,Wheat,226,281,254,17-17-17
37.4,73.2,31.5,Black,Cotton,135,289,287,28-28
39.1,61.2,24.2,Clayey,Sugarcane,249,204,274,17-17-17
12.6,20.9,86.5,Sandy,Pulses,250,211,21,DAP
35.6,43.2,52.8,Black,Mango,5,158,243,Urea
13.7,41.9,42.2,Black,Ground Nuts,78,79,293,17-17-17
24.4,33.2,46.9,Red,Millets,98,93,269,17-17-17
44.6,76.0,43.2,Loamy,Wheat,35,273,293,Urea
33.9,33.3,83.4,Clayey,Barley,122,131,173,17-17-17
39.9,46.7,24.6,Loamy,Mango,143,244,250,17-17-17
39.1,53.3,23.5,Loamy,Barley,165,91,142,17-17-17
19.4,23.6,88.3,Loamy,Sugarcane,49,253,82,Urea
23.1,72.0,85.6,Loamy,Mango,181,143,285,17-17-17
38.8,22.9,49.7,Red,Wheat,1,59,255,Urea
24.1,24.2,36.5,Clayey,Barley,53,26,187,17-17-17
44.0,84.8,38.5,Black,Pulses,188,35,252,17-17-17
44.8,81.9,54.6,Black,Barley,51,104,151,17-17-17
23.7,53.5,19.6,Black,Oil seeds,27,31,287,Urea
22.3,76.3,54.8,Clayey,Coffee,45,284,185,Urea
27.4,25.3,40.7,Sandy,Barley,99,261,13,DAP
24.2,37.8,55.7,Red,Sugarcane,256,277,7,DAP
38.7,86.4,59.9,Red,Tomato,23,220,37,Urea
43.9,26.4,72.2,Sandy,Tobacco,194,214,113,17-17-17
36.5,48.7,20.9,Loamy,Tomato,4,85,126,Urea
41.0,61.9,65.0,Loamy,Ground Nuts,184,156,234,17-17-17
19.0,31.3,54.3,Clayey,Wheat,196,5,284,20-20
40.6,66.0,34.3,Sandy,Potato,283,114,264,17-17-17
39.0,92.2,25.0,Clayey,Barley,243,236,64,17-17-17
16.4,73.8,54.0,Loamy,Pulses,2,250,234,Urea
38.5,78.8,67.8,Red,Banana,194,13,22,10-26-26
43.1,54.7,43.5,Black,Paddy,94,2,178,20-20
23.2,25.8,59.9,Loamy,Paddy,42,183,155,Urea
22.6,55.6,72.6,Sandy,Cotton,147,71,284,28-28
30.6,31.2,29.9,Clayey,Banana,155,268,32,17-17-17
21.9,70.2,70.5,Clayey,Millets,168,291,134,17-17-17
36.1,70.8,84.0,Sandy,Maize,97,104,249,28-28
15.0,56.5,76.8,Red,Cotton,139,183,14,DAP
23.6,28.3,89.2,Clayey,Wheat,256,75,184,17-17-17
30.1,93.5,42.2,Loamy,Oil seeds,285,174,83,17-17-17
36.2,62.3,79.9,Loamy,Tomato,49,7,269,10-26-26
19.8,49.7,57.3,Clayey,Wheat,212,225,18,DAP
35.9,75.5,48.6,Red,Paddy,77,181,275,17-17-17
30.1,45.0,30.9,Red,Banana,144,180,247,17-17-17
10.9,24.5,67.0,Sandy,Paddy,219,142,127,17-17-17
16.2,28.2,57.5,Loamy,Oil seeds,47,195,219,Urea
32.9,34.5,43.4,Red,Potato,223,185,53,17-17-17
29.3,38.9,50.3,Red,Millets,210,149,220,17-17-17
27.2,75.8,66.0,Black,Wheat,210,225,11,DAP
29.5,78.2,27.1,Black,Barley,52,92,161,17-17-17
12.3,82.3,55.5,Black,Mango,61,54,194,17-17-17
24.7,41.2,66.0,Sandy,Coffee,56,206,168,17-17-17
33.1,46.7,21.7,Loamy,Paddy,38,85,120,Urea
40.8,21.9,68.0,Sandy,Wheat,82,0,64,20-20
40.6,61.6,70.0,Red,Tobacco,238,286,27,17-17-17
13.7,21.2,43.7,Loamy,Wheat,134,114,56,17-17-17
27.1,39.2,48.0,Clayey,Millets,149,269,189,17-17-17
41.2,63.2,75.9,Black,Sugarcane,149,122,273,17-17-17
34.9,78.9,71.9,Clayey,Tobacco,17,156,170,Urea
20.5,25.0,22.3,Loamy,Banana,99,14,283,10-26-26
28.4,39.6,56.7,Sandy,Cotton,89,211,148,28-28
28.3,89.7,22.5,Loamy,Mango,76,125,222,17-17-17
26.5,27.9,29.6,Black,Barley,175,264,212,17-17-17
35.9,54.6,75.0,Red,Maize,21,206,186,Urea
30.2,25.0,29.8,Red,Millets,298,174,150,17-17-17
42.7,36.0,39.1,Red,Paddy,189,7,148,20-20
23.6,90.5,41.2,Red,Cotton,94,121,127,28-28
11.1,92.3,43.5,Red,Banana,85,229,7,DAP
28.1,33.3,14.9,Red,Barley,286,254,247,17-17-17
27.5,78.7,19.2,Clayey,Wheat,63,85,263,17-17-17
14.9,22.3,64.8,Clayey,Coffee,58,4,93,10-26-26
39.6,41.6,48.5,Black,Mango,64,179,202,17-17-17
21.8,41.8,57.7,Sandy,Tomato,47,182,181,Urea
29.9,71.3,58.4,Red,Pulses,59,173,65,17-17-17
33.9,66.4,34.9,Black,Tobacco,120,183,41,17-17-17
26.3,43.6,38.5,Loamy,Cotton,208,246,7,DAP
36.7,70.0,26.3,Red,Oil seeds,295,129,234,17-17-17
26.9,91.2,85.5,Sandy,Paddy,188,64,1,DAP
26.0,78.0,26.7,Red,Tobacco,97,218,75,17-17-17
35.8,69.4,72.3,Sandy,Tomato,72,258,155,17-17-17
14.3,71.1,20.3,Red,Paddy,118,69,180,17-17-17
19.2,39.6,80.6,Black,Cotton,60,131,167,28-28
21.6,32.1,72.5,Black,Potato,179,261,127,17-17-17
25.2,73.5,35.4,Red,Mango,230,206,223,17-17-17
41.0,43.3,75.0,Clayey,Maize,100,23,57,10-26-26
17.2,22.6,25.2,Red,Ground Nuts,265,123,20,DAP
36.2,90.8,28.1,Sandy,Mango,94,135,23,DAP
17.6,58.3,24.9,Black,Tobacco,277,77,263,17-17-17
34.3,60.6,54.1,Red,Millets,223,106,88,17-17-17
12.2,90.8,53.8,Sandy,Tobacco,185,176,81,17-17-17
12.1,39.7,53.3,Black,Paddy,151,142,165,17-17-17
35.4,41.3,68.8,Black,Cotton,285,129,111,28-28
12.6,28.6,29.0,Black,Barley,101,274,224,17-17-17
29.0,26.8,47.2,Sandy,Tobacco,112,215,138,17-17-17
21.8,41.3,16.8,Clayey,Sugarcane,278,299,271,17-17-17
32.2,59.4,55.2,Red,Cotton,291,99,299,28-28
24.5,86.1,61.9,Red,Maize,125,129,125,28-28
30.2,33.4,21.3,Clayey,Banana,267,85,56,17-17-17
37.9,32.6,62.3,Sandy,Paddy,175,263,132,17-17-17
25.4,50.4,83.6,Red,Pulses,232,81,161,17-17-17
44.6,30.1,38.5,Red,Potato,178,39,207,17-17-17
15.0,78.2,29.0,Loamy,Paddy,165,23,271,20-20
17.1,83.2,87.9,Red,Sugarcane,101,263,130,17-17-17
12.1,40.7,69.4,Sandy,Sugarcane,17,185,103,Urea
37.3,82.3,31.5,Clayey,Tobacco,99,83,61,17-17-17
15.7,25.7,25.6,Black,Tomato,147,136,249,17-17-17
16.1,27.9,29.2,Clayey,Barley,257,46,269,17-17-17
10.2,22.5,16.7,Black,Mango,124,265,211,17-17-17
28.8,45.2,12.3,Black,Pulses,278,61,213,17-17-17
25.0,52.6,54.5,Clayey,Tobacco,106,167,282,17-17-17
19.2,30.8,11.5,Red,Paddy,227,14,82,20-20
14.3,55.6,46.6,Clayey,Oil seeds,29,184,154,Urea
36.9,92.2,58.4,Sandy,Banana,209,36,258,17-17-17
15.7,81.2,25.7,Red,Tobacco,84,263,212,17-17-17
26.7,54.6,20.1,Loamy,Mango,252,48,137,17-17-17
18.2,50.1,18.2,Red,Potato,132,138,162,17-17-17
15.9,53.1,16.8,Sandy,Pulses,266,166,78,17-17-17
19.4,86.2,70.8,Black,Maize,291,189,69,28-28
35.2,22.3,20.5,Clayey,Coffee,240,91,235,17-17-17
18.2,53.0,55.0,Sandy,Ground Nuts,170,143,109,17-17-17
19.0,78.7,26.2,Loamy,Pulses,89,168,211,17-17-17
13.1,50.6,60.8,Sandy,Wheat,166,259,94,17-17-17
17.9,44.9,80.7,Loamy,Potato,291,26,176,17-17-17
44.0,67.8,32.5,Clayey,Cotton,65,166,149,28-28
42.5,66.3,27.1,Clayey,Pulses,155,194,217,17-17-17
23.7,20.9,87.5,Red,Coffee,52,8,115,10-26-26
29.9,51.8,87.7,Loamy,Pulses,138,110,284,17-17-17
41.1,76.9,52.9,Loamy,Potato,156,211,0,DAP
41.5,94.8,66.7,Sandy,Wheat,61,6,53,20-20
20.5,31.0,10.6,Red,Oil seeds,148,11,287,10-26-26
44.2,66.5,18.9,Sandy,Coffee,202,33,44,17-17-17
15.7,39.0,70.0,Loamy,Millets,220,122,300,17-17-17
17.3,50.7,51.2,Black,Sugarcane,10,163,215,Urea
40.9,59.9,57.5,Loamy,Oil seeds,1,83,292,Urea
29.5,58.2,51.4,Loamy,Millets,76,231,209,17-17-17
40.5,83.0,13.9,Sandy,Millets,248,12,220,10-26-26
24.4,93.2,23.8,Loamy,Millets,226,250,166,17-17-17
45.0,27.1,27.0,Loamy,Mango,43,103,200,Urea
20.2,61.2,41.2,Loamy,Barley,27,279,106,Urea
19.8,39.8,29.0,Sandy,Potato,105,10,210,10-26-26
38.0,85.7,79.3,Loamy,Maize,65,131,112,28-28
22.5,77.6,64.1,Loamy,Cotton,243,20,4,14-35-14
39.0,90.3,73.5,Clayey,Barley,77,271,296,17-17-17
12.4,38.4,58.4,Clayey,Tobacco,148,101,154,17-17-17
36.7,81.9,57.6,Clayey,Millets,18,25,23,Urea
13.6,80.7,61.3,Black,Millets,23,134,11,DAP
14.3,93.4,40.5,Black,Barley,284,75,155,17-17-17
14.0,64.2,16.8,Clayey,Paddy,22,229,137,Urea
20.8,44.6,27.6,Clayey,Barley,98,132,62,17-17-17
18.4,32.9,14.0,Black,Wheat,3,41,151,Urea
22.5,53.4,57.5,Sandy,Sugarcane,77,67,147,17-17-17
38.3,88.8,35.3,Loamy,Tobacco,69,116,155,17-17-17
11.8,20.4,75.3,Sandy,Wheat,21,59,260,Urea
12.4,39.5,87.9,Clayey,Maize,178,55,269,28-28
26.6,71.7,65.1,Loamy,Cotton,79,28,285,28-28
11.9,44.8,17.0,Loamy,Oil seeds,188,103,284,17-17-17
32.1,32.3,14.3,Red,Paddy,68,206,57,17-17-17
28.6,52.6,58.2,Black,Coffee,159,86,186,17-17-17
22.4,92.5,80.0,Black,Pulses,279,67,163,17-17-17
24.1,67.7,68.7,Red,Millets,184,129,215,17-17-17
22.3,21.3,48.7,Loamy,Banana,170,163,129,17-17-17
28.9,38.4,74.1,Black,Ground Nuts,247,96,105,17-17-17
